Afiliación,Nombre de Afiliación,Moneda,Tipo de Transacción,Número de Control,Número de Tarjeta,Tipo de Tarjeta,Monto de Transacción Signo,Monto de Disposición,Fecha Transacción,Diferimiento Inicial,Tipo de Plan,Número de Pagos,Código Autorización,Referencia,Referencia Interbancaria,Referencia Cliente 1,Referencia Cliente 2,Referencia Cliente 3,Terminal ID,Fecha Liberación,Fecha Aplicación,Fecha de Controversia,Fecha Retención,Giro Comisión,Importe Depósito,Total de IVA,Total de Comisiones,IVA de Pagos Diferidos,IVA de Disposición Pagado,IVA de Disposición Cobrado,Comisión de Disposición Pagado,Comisión de Disposición Cobrado,Comisión Pagos Diferidos,Validación 3D Secure,Conversión Global Banorte,Fuente de Transacción,Lote de Transacción, Hora de Transacción
09636630,TOTALGAS,MXP,1,513696190005524441324200170388,****************,Crédito,1703.88,0.0,25/12/2025,0,0,0,913275,731589464544,75445505359001296366303,,,,51369619,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-3.0,-18.74,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,22:41:04
09231577,GASOL VILLA,MXP,1,232139020008225339676100050000,****************,Débito,500.0,0.0,29/12/2025,0,0,0,552914,821468654731,74518995364000192315779,,,,23213902,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,23:19:04
09636630,TOTALGAS,MXP,1,513696190002812626712700050000,****************,Débito,500.0,0.0,03/12/2025,0,0,0,664665,731539395547,74518995337000396366309,,,,51369619,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:54:49
09662848,FORMULA GAS,MXP,1,458177100007011490956900030000,****************,Crédito,300.0,0.0,27/12/2025,0,0,0,302640,731592137699,74518995361006396628480,,,,45817710,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:17:59
09662848,FORMULA GAS,MXP,1,458177080004332378133500167635,****************,Crédito,1676.35,0.0,30/12/2025,0,0,0,132766,731597067537,74518995364002896628481,,,,45817708,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-3.22,-20.12,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:20:03
07404328,TOTALGAS,MXP,1,534116340007732547574400020000,****************,Débito,200.0,0.0,19/12/2025,0,0,0,043120,821459040541,74518995353001174043283,,,,53411634,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,17:38:01
07404308,TOTALGAS I,MXP,1,911043500002921723442500050000,****************,Crédito,500.0,0.0,22/12/2025,0,0,0,001632,821461698834,75445505356000374043084,,,,91104350,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:53:58
09231577,GASOL VILLA,MXP,1,232139020009278740130000030000,****************,Débito,300.0,0.0,31/12/2025,0,0,0,051589,731600960209,75445505365004292315771,,,,23213902,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:15:15
09662848,FORMULA GAS,MXP,1,458177090001159438415000050000,****************,Débito,500.0,0.0,12/12/2025,0,0,0,357778,821450878631,74518995346018096628488,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:12:45
09662848,FORMULA GAS,MXP,1,458177080002699171459500023790,****************,Débito,237.9,0.0,10/12/2025,0,0,0,659859,821447863421,74518995344005896628489,,,,45817708,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:53:09
09662848,FORMULA GAS,MXP,1,458177100008163882691400032000,****************,Débito,320.0,0.0,13/12/2025,0,0,0,000984,821451616546,74518995347009996628487,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.56,-3.52,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:04:02
09662848,FORMULA GAS,MXP,1,458177090007810512120900090119,****************,Crédito,901.19,0.0,24/12/2025,0,0,0,641551,731586681723,75445505358004196628484,,,,45817709,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.73,-10.81,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:03:04
09662848,FORMULA GAS,MXP,1,458177080000716923325900082406,****************,Crédito,824.06,0.0,26/12/2025,0,0,0,176700,821466148713,74518995360012296628480,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.58,-9.89,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,19:50:33
09662848,FORMULA GAS,MXP,1,458177080003076037901400010000,****************,Débito,100.0,0.0,02/12/2025,0,0,0,337498,731536428668,75445505336004496628488,,,,45817708,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,08:13:09
09662848,FORMULA GAS,MXP,1,458177090008650625606300010000,****************,Débito,100.0,0.0,08/12/2025,0,0,0,044007,821445909165,75445505342014196628482,,,,45817709,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:14:40
09662848,FORMULA GAS,MXP,1,458177100009070057126600007000,****************,Débito,70.0,0.0,01/12/2025,0,0,0,356449,821438242789,75445505335014696628486,,,,45817710,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.12,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:22:11
09662848,FORMULA GAS,MXP,1,458177080007093673333800034578,****************,Débito,345.78,0.0,23/12/2025,0,0,0,953666,731584062571,74518995357000296628480,,,,45817708,01/01/0001,24/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.61,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,00:50:28
07374424,TOTALGAS,MXP,1,524765230007858938798700037990,****************,Crédito,379.9,0.0,18/12/2025,0,0,0,982251,731574960533,74518995352001273744246,,,,52476523,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.67,-4.18,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:54:39
08660455,DIAZ GAS SA CV,MXP,1,375835790005251942364300080000,****************,Débito,800.0,0.0,05/12/2025,0,0,0,080502,731543227180,75445505339001486604559,,,,37583579,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.02,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,06:58:05
09662848,FORMULA GAS,MXP,1,458177080001460386737500050000,****************,Débito,500.0,0.0,18/12/2025,0,0,0,023866,731572849585,75445505352005696628482,,,,45817708,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:22:38
09662848,FORMULA GAS,MXP,1,458177080007001646252700100000,****************,Crédito,1000.0,0.0,05/12/2025,0,0,0,876976,821442929759,75445505339018196628488,,,,45817708,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.92,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,19:40:31
09662848,FORMULA GAS,MXP,1,458177080000873505759600095160,****************,Crédito,951.6,0.0,08/12/2025,0,0,0,980694,821446029078,75445505342016196628487,,,,45817708,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.83,-11.42,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,18:40:54
07981261,TOTAL GAS,MXP,1,529378220002962020791100025000,****************,Débito,250.0,0.0,01/12/2025,0,0,0,012872,731534670505,75445505335000279812613,,,,52937822,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.4,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,12:41:28
09662848,FORMULA GAS,MXP,1,458177100009020077235300050000,****************,Débito,500.0,0.0,30/12/2025,0,0,0,485973,731598315112,74518995364010096628482,,,,45817710,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:35:40
09231577,GASOL VILLA,MXP,1,232139020003246043946200160024,****************,Débito,1600.24,0.0,12/12/2025,0,0,0,023264,731559337412,75445505346003992315770,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.05,-12.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:12:32
09662848,FORMULA GAS,MXP,1,458177080005251686257600083265,****************,Crédito,832.65,0.0,04/12/2025,0,0,0,513124,731541053297,74518995338004396628485,,,,45817708,01/01/0001,05/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.6,-9.99,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:12:23
09231577,GASOL VILLA,MXP,1,232139020004725794122300126998,****************,Débito,1269.98,0.0,24/12/2025,0,0,0,061157,731587067687,75445505358001592315773,,,,23213902,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.63,-10.16,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:56:11
09662848,FORMULA GAS,MXP,1,458177100001978810775600010000,****************,Crédito,100.0,0.0,05/12/2025,0,0,0,843069,731544523684,75445505339015796628488,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.19,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,16:18:30
09662848,FORMULA GAS,MXP,1,458177080005651492571300050000,****************,Débito,500.0,0.0,31/12/2025,0,0,0,136803,731599710395,74518995365006796628482,,,,45817708,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:53:18
09662848,FORMULA GAS,MXP,1,458177100003215509654400023790,****************,Débito,237.9,0.0,07/12/2025,0,0,0,281873,821444451679,74518995341006796628481,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:49:56
07539310,TOTAL GAS,MXP,1,535529170002557216550600060000,****************,Débito,600.0,0.0,21/12/2025,0,0,0,415097,731581530971,74590385355014087417216,,,,53552917,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.96,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,21:10:55
09662848,FORMULA GAS,MXP,1,458177080000574199359800023790,****************,Débito,237.9,0.0,26/12/2025,0,0,0,035406,821465971793,75445505360009196628489,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:59:11
09662848,FORMULA GAS,MXP,1,458177090008792739203500040000,****************,Crédito,400.0,0.0,26/12/2025,0,0,0,283390,731590970589,74518995360011396628481,,,,45817709,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:16:56
07404295,TOTALGAS,MXP,1,515857690004339193088400050000,****************,Débito,500.0,0.0,05/12/2025,0,0,0,000638,731543272816,74518995339001674042958,,,,51585769,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:46:32
09662848,FORMULA GAS,MXP,1,458177100001736537951800020000,****************,Débito,200.0,0.0,05/12/2025,0,0,0,157700,731543958594,74518995339010296628482,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.96,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,13:07:44
09662848,FORMULA GAS,MXP,1,458177090005247224207700020000,****************,Débito,200.0,0.0,02/12/2025,0,0,0,001729,731537669077,74518995336011996628486,,,,45817709,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:05:52
09662848,FORMULA GAS,MXP,1,458177080002578706778100023790,****************,Débito,237.9,0.0,28/12/2025,0,0,0,890384,821467434775,74518995362008396628485,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,14:38:44
09662848,FORMULA GAS,MXP,1,458177080003467195883800049959,****************,Débito,499.59,0.0,19/12/2025,0,0,0,000077,731577292667,74518995353018996628489,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,21:58:17
09231577,GASOL VILLA,MXP,1,232139020002920303040600020000,****************,Débito,200.0,0.0,11/12/2025,0,0,0,974666,821449978980,74518995346000592315778,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,23:58:59
09662848,FORMULA GAS,MXP,1,458177080001066590086000030000,****************,Débito,300.0,0.0,17/12/2025,0,0,0,713114,731572405245,74518995351017196628481,,,,45817708,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,21:09:56
07404308,TOTALGAS I,MXP,1,911043500003297279558900020000,****************,Débito,200.0,0.0,25/12/2025,0,0,0,484224,821465170462,75445505359000574043089,,,,91104350,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,17:58:28
07404295,TOTALGAS,MXP,1,533980700003886248267400050000,****************,Débito,500.0,0.0,08/12/2025,0,0,0,857985,821445239687,75445505342000274042951,,,,53398070,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,05:09:30
09662848,FORMULA GAS,MXP,1,458177080006337208554500100000,****************,Débito,1000.0,0.0,31/12/2025,0,0,0,072760,731600980588,75445505365017096628488,,,,45817708,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-1.76,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:47:27
09231577,GASOL VILLA,MXP,1,232139020001809581483800050015,****************,Débito,500.15,0.0,20/12/2025,0,0,0,000397,821459816954,74518995354005492315777,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,12:51:41
09662848,FORMULA GAS,MXP,1,458177080003102261551300023790,****************,Débito,237.9,0.0,19/12/2025,0,0,0,600219,731576393769,74518995353009396628484,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:54:28
07374424,TOTALGAS,MXP,1,524765230008200729622500045000,****************,Débito,450.0,0.0,21/12/2025,0,0,0,070359,821461168814,75445505355000573744244,,,,52476523,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.79,-4.95,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:47:03
07404295,TOTALGAS,MXP,1,911023850008449602920500075126,****************,Débito,751.26,0.0,31/12/2025,0,0,0,021438,731599808812,74518995365001674042955,,,,91102385,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-1.32,-8.26,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,13:25:41
07981261,TOTAL GAS,MXP,1,529686850006167327121600039800,****************,Débito,398.0,0.0,09/12/2025,0,0,0,839102,821447432810,74590385343014020696582,,,,52968685,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-3.98,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,22:43:49
09662848,FORMULA GAS,MXP,1,458177100006750708570700035685,****************,Débito,356.85,0.0,11/12/2025,0,0,0,355220,821449573296,74518995345013296628488,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.63,-3.93,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:27:15
07404328,TOTALGAS,MXP,1,534116340007199858066700020000,****************,Débito,200.0,0.0,15/12/2025,0,0,0,000136,731566564297,74518995349000474043289,,,,53411634,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:50:17
07404328,TOTALGAS,MXP,1,534116340008954541115800018990,****************,Débito,189.9,0.0,24/12/2025,0,0,0,082764,731587379255,75445505358001274043289,,,,53411634,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.33,-2.09,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:38:26
07404295,TOTALGAS,MXP,1,533980700005452919127600026000,****************,Débito,260.0,0.0,20/12/2025,0,0,0,306666,821460170509,74518995354003374042957,,,,53398070,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.46,-2.86,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:22:04
07404295,TOTALGAS,MXP,1,911023850007321004381600030000,****************,Débito,300.0,0.0,16/12/2025,0,0,0,275282,731568876366,75445505350001074042950,,,,91102385,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,13:38:38
07981261,TOTAL GAS,MXP,1,529686850008017128270500026000,****************,Débito,260.0,0.0,28/12/2025,0,0,0,082406,731593978659,75445505362000279812619,,,,52968685,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:58:24
07404295,TOTALGAS,MXP,1,533980700003463201211300148264,****************,Débito,1482.64,0.0,05/12/2025,0,0,0,624219,731543273083,74518995339001174042953,,,,53398070,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.61,-16.31,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:46:49
09662848,FORMULA GAS,MXP,1,458177080004452596021100040000,****************,Crédito,400.0,0.0,11/12/2025,0,0,0,490627,731558704745,75445505345019596628484,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,20:30:21
07374424,TOTALGAS,MXP,1,524765230005958645748000020000,****************,Crédito,200.0,0.0,06/12/2025,0,0,0,663849,731547177384,74518995340000373744242,,,,52476523,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:10:05
07404318,TOTALGAS I,MXP,1,533977910003174231742100050000,****************,Crédito,500.0,0.0,14/12/2025,0,0,0,012002,731565573308,75445505348000174043186,,,,53397791,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:41:20
09231577,GASOL VILLA,MXP,1,232139020001700915138000023290,****************,Crédito,232.9,0.0,09/12/2025,0,0,0,034018,731552798675,75445505343001492315772,,,,23213902,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.45,-2.79,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,12:13:39
09662848,FORMULA GAS,MXP,1,458177080001185672671500023790,****************,Débito,237.9,0.0,17/12/2025,0,0,0,607333,731572514745,74518995351019696628482,,,,45817708,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,22:19:30
07404306,TOTALGAS,MXP,1,534122090003601557881800005868,****************,Débito,58.68,0.0,31/12/2025,0,0,0,000050,821469980813,74518995365000174043067,,,,53412209,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.1,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:04:42
09662848,FORMULA GAS,MXP,1,458177100000313054229600095160,****************,Crédito,951.6,0.0,16/12/2025,0,0,0,004666,731569939983,75445505350021096628487,,,,45817710,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.83,-11.42,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,20:00:46
07404306,TOTALGAS,MXP,1,534122090003184825696700056367,****************,Crédito,563.67,0.0,17/12/2025,0,0,0,152923,821456562855,74518995351000174043063,,,,53412209,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.99,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:25:15
09662848,FORMULA GAS,MXP,1,458177080002674736249300047580,****************,Débito,475.8,0.0,19/12/2025,0,0,0,000155,731575256660,75445505353004196628489,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.84,-5.23,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:16:48
09662848,FORMULA GAS,MXP,1,458177080001779789323700020000,****************,Débito,200.0,0.0,09/12/2025,0,0,0,064430,731553153807,74518995343011496628482,,,,45817708,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,14:27:51
09662848,FORMULA GAS,MXP,1,458177100003699333276800050000,****************,Débito,500.0,0.0,22/12/2025,0,0,0,011359,821461568637,74518995356003596628482,,,,45817710,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:43:00
09662848,FORMULA GAS,MXP,1,458177090000768093849600071370,****************,Débito,713.7,0.0,31/12/2025,0,0,0,491085,731599469358,75445505365005696628487,,,,45817709,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-1.26,-7.85,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,11:26:35
09662848,FORMULA GAS,MXP,1,458177080007652177114600011895,****************,Débito,118.95,0.0,23/12/2025,0,0,0,035436,821463264194,75445505357012196628488,,,,45817708,01/01/0001,24/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.21,-1.31,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:03:53
07539310,TOTAL GAS,MXP,1,535529170009447492559700020000,****************,Débito,200.0,0.0,04/12/2025,0,0,0,000811,731542962227,74518995338001475393106,,,,53552917,01/01/0001,05/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.32,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,22:27:39
09662848,FORMULA GAS,MXP,1,458177080000182194251300050000,****************,Débito,500.0,0.0,08/12/2025,0,0,0,000466,731550059201,74518995342003096628484,,,,45817708,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:25:05
09662848,FORMULA GAS,MXP,1,458177080008927873132400089893,****************,Débito,898.93,0.0,15/12/2025,0,0,0,062022,731567924945,75445505350000796628484,,,,45817708,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.58,-9.89,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,23:06:20
09662848,FORMULA GAS,MXP,1,458177100003370677426600030000,****************,Débito,300.0,0.0,21/12/2025,0,0,0,594062,731580525578,74518995355006696628485,,,,45817710,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:42:02
09662848,FORMULA GAS,MXP,1,458177080009350919039800040000,****************,Crédito,400.0,0.0,16/12/2025,0,0,0,361007,821455059055,75445505350009896628484,,,,45817708,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:22:13
09662848,FORMULA GAS,MXP,1,458177090000768460978900010000,****************,Crédito,100.0,0.0,12/12/2025,0,0,0,509287,731559625880,75445505346007396628480,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.19,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,11:31:21
09662848,FORMULA GAS,MXP,1,458177080009580593055600056738,****************,Débito,567.38,0.0,25/12/2025,0,0,0,285272,731588781068,75445505359005396628488,,,,45817708,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.0,-6.24,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,12:52:00
09662848,FORMULA GAS,MXP,1,458177090001755357074600020000,****************,Débito,200.0,0.0,13/12/2025,0,0,0,000346,731562543405,74518995347012996628481,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:35:41
09662848,FORMULA GAS,MXP,1,458177080005356303583100030000,****************,Débito,300.0,0.0,31/12/2025,0,0,0,178507,731599103138,74518995365001996628481,,,,45817708,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:15:12
09662848,FORMULA GAS,MXP,1,458177090005021570483700127360,****************,Crédito,1273.6,0.0,19/12/2025,0,0,0,013759,731576047109,75445505353008896628483,,,,45817709,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.44,-15.28,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:01:37
09231577,GASOL VILLA,MXP,1,232139020008253336944900050000,****************,Crédito,500.0,0.0,30/12/2025,0,0,0,091890,731596902889,75445505364000692315776,,,,23213902,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.96,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,03:59:18
09662848,FORMULA GAS,MXP,1,458177090000061252955700042501,****************,Débito,425.01,0.0,10/12/2025,0,0,0,001460,821448459095,74518995344016196628483,,,,45817709,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.75,-4.68,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:19:31
09662848,FORMULA GAS,MXP,1,458177100006942571800300023790,****************,Débito,237.9,0.0,27/12/2025,0,0,0,404443,731591994442,74518995361004796628481,,,,45817710,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:17:33
